遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,2.05,-1.99,-3.99,-3.99,4.44,-3.22,-5.1,-10,51.75,-0.36,-1.52
0,2.11,-2.07,-4.15,-4.15,4.62,-3.5,-5.32,-10,51.75,-0.27,-1.55
0,2.17,-2.13,-4.27,-4.27,4.01,-3.48,-5.2,-10,51.75,-0.14,-1.57
0,2.15,-2.14,-4.29,-4.29,2.25,-3.02,-4.59,-9,51.75,0.03,-1.6
0,2.12,-2.14,-4.28,-4.28,0,-2.16,-3.55,-7,51.75,0.22,-1.61
0,2.03,-2.07,-4.14,-4.14,-2.01,-1.24,-2.53,-5,51.75,0.33,-1.63
0,1.92,-1.98,-3.96,-3.96,-3.61,-0.43,-1.69,-3,51.75,0.37,-1.63
0,1.83,-1.88,-3.76,-3.76,-4.37,0.14,-1.16,-2,51.75,0.33,-1.63
0,1.76,-1.8,-3.59,-3.59,-4.22,0.33,-1.08,-2,51.75,0.23,-1.63
0,1.73,-1.73,-3.46,-3.46,-3.17,0.14,-1.41,-2,51.75,0.08,-1.63
0,1.76,-1.75,-3.49,-3.49,-1.36,-0.46,-2.18,-4,51.75,-0.09,-1.63
0,1.8,-1.78,-3.55,-3.55,0.72,-1.3,-3.18,-6,51.75,-0.25,-1.64
0,1.87,-1.84,-3.68,-3.68,2.37,-2.12,-4.1,-8,51.75,-0.33,-1.65
0,1.95,-1.93,-3.85,-3.85,3.43,-2.73,-4.72,-9,51.75,-0.32,-1.67
0,2.02,-2,-4,-4,3.91,-3.1,-5.06,-10,51.75,-0.27,-1.69
0,2.06,-2.06,-4.11,-4.11,3.39,-3.16,-5.04,-10,51.75,-0.16,-1.72
0,2.03,-2.06,-4.12,-4.12,1.94,-2.74,-4.48,-8,51.75,0.01,-1.74
0,1.99,-2.01,-4.01,-4.01,0.02,-2.02,-3.61,-7,51.75,0.17,-1.76
0,1.87,-1.93,-3.85,-3.85,-2.04,-1.13,-2.6,-5,51.75,0.29,-1.77
0,1.76,-1.81,-3.63,-3.63,-3.5,-0.3,-1.72,-3,51.75,0.35,-1.77
0,1.69,-1.71,-3.43,-3.43,-4.21,0.2,-1.26,-2,51.75,0.3,-1.77
0,1.59,-1.63,-3.26,-3.26,-4.23,0.43,-1.12,-2,51.75,0.22,-1.77
0,1.59,-1.59,-3.18,-3.18,-3.48,0.31,-1.37,-2,51.75,0.09,-1.76
0,1.6,-1.59,-3.18,-3.18,-2.25,-0.11,-1.92,-3,51.75,-0.04,-1.76
0,1.62,-1.6,-3.2,-3.2,-0.69,-0.67,-2.59,-5,51.75,-0.16,-1.77
0,1.71,-1.65,-3.29,-3.29,1.55,-1.46,-3.51,-7,51.75,-0.27,-1.78
0,1.79,-1.75,-3.5,-3.5,3.85,-2.52,-4.7,-9,51.75,-0.39,-1.79
0,1.89,-1.83,-3.66,-3.66,4.84,-3.29,-5.5,-11,51.75,-0.4,-1.82
0,1.9,-1.9,-3.8,-3.8,4.3,-3.41,-5.5,-10,51.75,-0.25,-1.84
0,1.91,-1.91,-3.82,-3.82,2.81,-2.99,-4.91,-9,51.75,-0.05,-1.87
0,1.87,-1.89,-3.78,-3.78,0.37,-2.19,-3.92,-7,51.75,0.16,-1.88
0,1.81,-1.85,-3.7,-3.7,-2.42,-1.05,-2.59,-5,51.75,0.36,-1.89
0,1.73,-1.76,-3.52,-3.52,-4.47,0.01,-1.44,-2,51.75,0.44,-1.9
0,1.66,-1.7,-3.4,-3.4,-5.78,0.72,-0.75,-1,51.75,0.42,-1.89
0,1.58,-1.62,-3.24,-3.24,-6.18,1.16,-0.39,0,51.75,0.34,-1.88
0,1.52,-1.55,-3.1,-3.1,-5.36,1.12,-0.58,-1,51.75,0.18,-1.88
0,1.49,-1.51,-3.01,-3.01,-3.58,0.63,-1.26,-2,51.75,-0.02,-1.87
0,1.52,-1.5,-3,-3,-0.82,-0.27,-2.37,-4,51.75,-0.23,-1.87
0,1.63,-1.58,-3.15,-3.15,2.44,-1.59,-3.9,-7,51.75,-0.43,-1.88
0,1.69,-1.67,-3.33,-3.33,4.67,-2.85,-5.28,-10,51.75,-0.53,-1.9
0,1.79,-1.75,-3.49,-3.49,5.01,-3.41,-5.77,-11,51.75,-0.43,-1.92
0,1.88,-1.84,-3.69,-3.69,4.39,-3.38,-5.56,-11,51.75,-0.23,-1.95
0,1.91,-1.91,-3.82,-3.82,3.11,-3.08,-5.11,-10,51.75,-0.05,-1.97
0,1.88,-1.91,-3.82,-3.82,0.76,-2.34,-4.19,-8,51.75,0.14,-1.99
0,1.79,-1.85,-3.7,-3.7,-1.71,-1.27,-2.95,-5,51.75,0.33,-2
0,1.68,-1.73,-3.46,-3.46,-3.75,-0.27,-1.87,-3,51.75,0.41,-2.01
0,1.55,-1.62,-3.25,-3.25,-5.08,0.52,-1.08,-2,51.75,0.41,-2
0,1.46,-1.49,-2.98,-2.98,-5.39,0.95,-0.73,-1,51.75,0.32,-2
0,1.4,-1.42,-2.84,-2.84,-4.75,0.94,-0.88,-1,51.75,0.17,-1.99
0,1.4,-1.39,-2.77,-2.77,-3.09,0.51,-1.48,-2,51.75,-0.01,-1.99
0,1.41,-1.39,-2.79,-2.79,-0.65,-0.35,-2.54,-5,51.75,-0.21,-1.99
0,1.47,-1.42,-2.84,-2.84,1.59,-1.36,-3.71,-7,51.75,-0.35,-2
0,1.55,-1.5,-3,-3,3.03,-2.16,-4.56,-9,51.75,-0.38,-2.01
0,1.65,-1.6,-3.2,-3.2,4,-2.7,-5.07,-10,51.75,-0.34,-2.03
0,1.71,-1.67,-3.34,-3.34,4.28,-3.05,-5.37,-10,51.75,-0.27,-2.05
0,1.72,-1.74,-3.48,-3.48,3.11,-2.94,-5.13,-10,51.75,-0.12,-2.07
0,1.72,-1.71,-3.42,-3.42,1.05,-2.21,-4.21,-8,51.75,0.1,-2.09
0,1.66,-1.7,-3.39,-3.39,-1.04,-1.36,-3.21,-6,51.75,0.25,-2.1
0,1.56,-1.61,-3.23,-3.23,-3.27,-0.43,-2.18,-4,51.75,0.36,-2.11
0,1.47,-1.52,-3.03,-3.03,-4.79,0.46,-1.24,-2,51.75,0.4,-2.11
0,1.39,-1.43,-2.86,-2.86,-5.28,0.91,-0.87,-1,51.75,0.33,-2.1
0,1.3,-1.35,-2.71,-2.71,-4.93,1.01,-0.88,-1,51.75,0.2,-2.09
0,1.26,-1.28,-2.56,-2.56,-3.4,0.7,-1.36,-2,51.75,0.03,-2.09
0,1.25,-1.26,-2.51,-2.51,-1.25,-0.07,-2.33,-4,51.75,-0.17,-2.09
0,1.33,-1.31,-2.62,-2.62,0.88,-0.97,-3.36,-6,51.75,-0.3,-2.09
0,1.42,-1.38,-2.75,-2.75,3.06,-1.9,-4.39,-8,51.75,-0.39,-2.1
0,1.48,-1.46,-2.92,-2.92,4.41,-2.74,-5.28,-10,51.75,-0.41,-2.12
0,1.56,-1.52,-3.04,-3.04,3.89,-2.96,-5.39,-10,51.75,-0.28,-2.15
0,1.61,-1.61,-3.22,-3.22,2.5,-2.56,-4.78,-9,51.75,-0.05,-2.17
0,1.62,-1.62,-3.25,-3.25,1.21,-2.05,-4.14,-8,51.75,0.09,-2.18
0,1.56,-1.59,-3.19,-3.19,-0.64,-1.43,-3.43,-6,51.75,0.2,-2.19
0,1.45,-1.51,-3.02,-3.02,-2.55,-0.54,-2.43,-4,51.75,0.31,-2.2
0,1.35,-1.4,-2.8,-2.8,-3.77,0.17,-1.7,-3,51.75,0.33,-2.2
0,1.21,-1.27,-2.54,-2.54,-4.56,0.69,-1.22,-2,51.75,0.29,-2.2
0,1.12,-1.13,-2.27,-2.27,-4.13,0.91,-1.08,-2,51.75,0.2,-2.19
0,1.12,-1.11,-2.22,-2.22,-2.6,0.48,-1.69,-3,51.75,0.01,-2.18
0,1.13,-1.1,-2.19,-2.19,-0.93,-0.17,-2.5,-4,51.75,-0.15,-2.19
0,1.17,-1.15,-2.3,-2.3,1.01,-0.92,-3.36,-6,51.75,-0.26,-2.19
0,1.21,-1.17,-2.34,-2.34,2.68,-1.73,-4.27,-8,51.75,-0.34,-2.2
0,1.29,-1.25,-2.5,-2.5,2.82,-2.18,-4.68,-9,51.75,-0.29,-2.22
0,1.4,-1.35,-2.69,-2.69,2.19,-2.07,-4.43,-8,51.75,-0.13,-2.23
0,1.43,-1.41,-2.82,-2.82,1.8,-1.93,-4.21,-8,51.75,-0.03,-2.25
0,1.4,-1.43,-2.86,-2.86,0.63,-1.69,-3.91,-7,51.75,0.04,-2.26
0,1.3,-1.36,-2.71,-2.71,-1.12,-0.98,-3.07,-6,51.75,0.18,-2.27
0,1.18,-1.24,-2.49,-2.49,-2.37,-0.27,-2.29,-4,51.75,0.25,-2.27
0,1.09,-1.15,-2.3,-2.3,-3.26,0.22,-1.8,-3,51.75,0.25,-2.27
0,1,-1.05,-2.1,-2.1,-3.47,0.55,-1.51,-3,51.75,0.2,-2.27
0,0.99,-1,-2.01,-2.01,-2.82,0.49,-1.68,-3,51.75,0.1,-2.27
0,0.97,-0.99,-1.98,-1.98,-1.75,0.14,-2.16,-4,51.75,-0.03,-2.26
0,0.98,-0.98,-1.96,-1.96,-0.44,-0.33,-2.72,-5,51.75,-0.13,-2.27
0,1.01,-1,-2,-2,0.94,-0.91,-3.39,-6,51.75,-0.21,-2.27
0,1.11,-1.07,-2.15,-2.15,1.87,-1.45,-3.97,-7,51.75,-0.24,-2.28
0,1.16,-1.13,-2.26,-2.26,2.24,-1.75,-4.24,-8,51.75,-0.2,-2.29
0,1.19,-1.18,-2.37,-2.37,2.2,-1.85,-4.29,-8,51.75,-0.13,-2.31
0,1.21,-1.19,-2.38,-2.38,1.51,-1.74,-4.11,-8,51.75,-0.05,-2.32
0,1.17,-1.19,-2.38,-2.38,0.14,-1.3,-3.56,-7,51.75,0.07,-2.33
0,1.12,-1.15,-2.29,-2.29,-1.35,-0.67,-2.82,-5,51.75,0.19,-2.34
0,1.05,-1.08,-2.15,-2.15,-2.5,-0.07,-2.17,-4,51.75,0.24,-2.34
0,0.98,-1,-2,-2,-3.05,0.34,-1.77,-3,51.75,0.22,-2.34
0,0.91,-0.93,-1.87,-1.87,-2.9,0.48,-1.71,-3,51.75,0.15,-2.33
0,0.89,-0.88,-1.76,-1.76,-2.18,0.33,-1.95,-3,51.75,0.04,-2.33
0,0.9,-0.88,-1.77,-1.77,-0.98,-0.05,-2.45,-4,51.75,-0.06,-2.33
0,0.93,-0.91,-1.82,-1.82,0.43,-0.62,-3.13,-6,52.2,-0.17,-2.33
0,0.97,-0.94,-1.88,-1.88,1.41,-1.15,-3.71,-7,52.5,-0.22,-2.34
0,1.04,-1,-2,-2,1.9,-1.47,-4.02,-8,53.25,-0.19,-2.35
0,1.09,-1.06,-2.12,-2.12,2.29,-1.7,-4.22,-8,53.4,-0.16,-2.36
0,1.12,-1.11,-2.22,-2.22,1.92,-1.79,-4.27,-8,54,-0.1,-2.38
0,1.09,-1.11,-2.23,-2.23,0.57,-1.42,-3.78,-7,54.15,0.03,-2.39
0,1.02,-1.07,-2.14,-2.14,-0.85,-0.79,-3.03,-6,54.3,0.16,-2.4
0,0.94,-1,-1.99,-1.99,-2.23,-0.18,-2.36,-4,54.3,0.22,-2.4
0,0.85,-0.9,-1.81,-1.81,-3.31,0.42,-1.72,-3,54.3,0.26,-2.4
0,0.8,-0.83,-1.65,-1.65,-3.61,0.75,-1.42,-2,54.75,0.21,-2.39
0,0.71,-0.75,-1.49,-1.49,-3.28,0.81,-1.45,-2,54.75,0.12,-2.39
0,0.69,-0.69,-1.38,-1.38,-2.5,0.61,-1.75,-3,54.75,0.02,-2.38
0,0.68,-0.69,-1.37,-1.37,-1.7,0.29,-2.15,-4,54.75,-0.07,-2.38
0,0.7,-0.68,-1.36,-1.36,-0.37,-0.08,-2.58,-5,54.75,-0.13,-2.38
0,0.79,-0.73,-1.46,-1.46,1.65,-0.85,-3.48,-6,54.75,-0.25,-2.38
0,0.79,-0.78,-1.56,-1.56,2.75,-1.58,-4.28,-8,54.75,-0.31,-2.39
0,0.86,-0.83,-1.66,-1.66,2.46,-1.76,-4.38,-8,54.75,-0.21,-2.41
0,0.85,-0.88,-1.76,-1.76,1.6,-1.52,-4.01,-8,54.75,-0.06,-2.42
0,0.81,-0.84,-1.67,-1.67,0.8,-1.14,-3.53,-7,54.75,0.04,-2.43
0,0.79,-0.8,-1.61,-1.61,-0.15,-0.8,-3.13,-6,54.75,0.1,-2.43
0,0.64,-0.72,-1.43,-1.43,-1.48,-0.27,-2.54,-5,54.75,0.17,-2.44
0,0.59,-0.6,-1.21,-1.21,-3.23,0.44,-1.74,-3,54.75,0.25,-2.44
0,0.52,-0.56,-1.12,-1.12,-4.56,1.17,-0.95,-1,54.75,0.31,-2.43
0,0.44,-0.47,-0.93,-0.93,-4.29,1.48,-0.7,-1,54.75,0.23,-2.42
0,0.43,-0.42,-0.84,-0.84,-2.78,1.12,-1.24,-2,54.75,0.04,-2.41
0,0.37,-0.41,-0.82,-0.82,-0.98,0.41,-2.14,-4,54.75,-0.14,-2.4
0,0.42,-0.38,-0.76,-0.76,0.06,-0.16,-2.78,-5,54.75,-0.22,-2.4
0,0.44,-0.43,-0.86,-0.86,1,-0.53,-3.15,-6,54.75,-0.21,-2.41
0,0.52,-0.48,-0.97,-0.97,2.18,-1.03,-3.68,-7,54.75,-0.23,-2.41
0,0.58,-0.56,-1.13,-1.13,2.88,-1.5,-4.16,-8,54.75,-0.23,-2.42
0,0.59,-0.58,-1.16,-1.16,2.42,-1.6,-4.2,-8,54.75,-0.16,-2.44
0,0.57,-0.6,-1.2,-1.2,0.58,-1.12,-3.54,-7,54.75,0.03,-2.45
0,0.51,-0.54,-1.08,-1.08,-1.3,-0.26,-2.5,-5,54.75,0.21,-2.45
0,0.43,-0.47,-0.94,-0.94,-2.48,0.42,-1.76,-3,54.75,0.27,-2.45
0,0.32,-0.37,-0.74,-0.74,-3.17,0.85,-1.35,-2,54.75,0.24,-2.44
0,0.2,-0.26,-0.51,-0.51,-3.76,1.18,-1.05,-2,54.75,0.2,-2.43
0,0.13,-0.16,-0.31,-0.31,-4.15,1.48,-0.77,-1,54.75,0.17,-2.42
0,0.09,-0.1,-0.21,-0.21,-3.82,1.56,-0.75,-1,54.75,0.11,-2.41
0,0.09,-0.09,-0.18,-0.18,-2.48,1.25,-1.17,-2,54.75,-0.01,-2.4
0,0.12,-0.1,-0.2,-0.2,-0.31,0.49,-2.09,-4,54.75,-0.18,-2.4
0,0.14,-0.15,-0.29,-0.29,1.42,-0.39,-3.1,-6,54.75,-0.31,-2.4
0,0.23,-0.19,-0.38,-0.38,2.28,-0.91,-3.61,-7,54.75,-0.3,-2.4
0,0.29,-0.26,-0.52,-0.52,2.96,-1.26,-3.92,-7,54.75,-0.25,-2.41
0,0.32,-0.31,-0.62,-0.62,2.97,-1.49,-4.1,-8,54.75,-0.19,-2.42
0,0.31,-0.31,-0.62,-0.62,1.85,-1.27,-3.76,-7,54.75,-0.06,-2.43
0,0.25,-0.28,-0.56,-0.56,-0.2,-0.58,-2.9,-5,54.75,0.12,-2.44
0,0.18,-0.21,-0.42,-0.42,-2.41,0.37,-1.79,-3,54.75,0.28,-2.44
0,0.06,-0.12,-0.25,-0.25,-4.02,1.23,-0.85,-1,54.75,0.35,-2.43
0,-0.02,-0.02,-0.04,-0.04,-4.43,1.74,-0.37,0,54.75,0.31,-2.42
0,-0.11,0.05,0.09,0.09,-3.92,1.73,-0.5,-1,54.75,0.17,-2.41
0,-0.13,0.11,0.23,0.23,-3.04,1.51,-0.85,-1,54.75,0.03,-2.39
0,-0.13,0.13,0.27,0.27,-1.74,1.08,-1.39,-2,54.75,-0.08,-2.39
0,-0.08,0.12,0.24,0.24,-0.1,0.48,-2.09,-4,54.75,-0.19,-2.38
0,-0.02,0.06,0.11,0.11,1.82,-0.29,-2.96,-5,54.75,-0.28,-2.38
0,0.05,-0.02,-0.04,-0.04,3.25,-1.08,-3.81,-7,54.75,-0.34,-2.39
0,0.12,-0.1,-0.2,-0.2,3.34,-1.46,-4.13,-8,54.75,-0.27,-2.4
0,0.14,-0.13,-0.27,-0.27,2.59,-1.32,-3.85,-7,54.75,-0.12,-2.41
0,0.11,-0.15,-0.29,-0.29,1.32,-0.94,-3.33,-6,54.75,0.02,-2.42
0,0.02,-0.08,-0.16,-0.16,-0.67,-0.23,-2.48,-4,54.75,0.17,-2.42
0,-0.07,0.02,0.05,0.05,-3.07,0.76,-1.34,-2,54.75,0.31,-2.42
0,-0.19,0.11,0.22,0.22,-5.11,1.77,-0.23,0,54.75,0.41,-2.4
0,-0.3,0.26,0.52,0.52,-5.93,2.49,0.48,0,54.75,0.38,-2.39
0,-0.36,0.36,0.72,0.72,-5.32,2.6,0.46,0,54.75,0.23,-2.37
0,-0.45,0.41,0.81,0.81,-3.99,2.2,-0.12,0,54.75,0.03,-2.35
0,-0.45,0.46,0.92,0.92,-2.69,1.7,-0.74,-1,54.75,-0.11,-2.34
0,-0.43,0.45,0.89,0.89,-0.92,1.12,-1.41,-2,54.75,-0.2,-2.33
0,-0.34,0.38,0.75,0.75,1.44,0.2,-2.45,-4,54.75,-0.32,-2.32
0,-0.27,0.31,0.62,0.62,3.18,-0.74,-3.46,-6,54.75,-0.4,-2.33
0,-0.17,0.2,0.41,0.41,3.88,-1.28,-3.96,-7,54.75,-0.34,-2.34
0,-0.09,0.14,0.27,0.27,4,-1.5,-4.09,-8,54.75,-0.24,-2.35
0,-0.11,0.09,0.19,0.19,2.98,-1.39,-3.86,-7,54.75,-0.11,-2.36
0,-0.13,0.11,0.23,0.23,0.7,-0.7,-2.96,-5,54.75,0.1,-2.36
0,-0.25,0.19,0.39,0.39,-2.09,0.44,-1.62,-3,54.75,0.31,-2.36
0,-0.38,0.31,0.63,0.63,-3.99,1.54,-0.39,0,54.75,0.42,-2.35
0,-0.47,0.4,0.8,0.8,-4.57,2.09,0.11,0,54.75,0.36,-2.34
0,-0.63,0.56,1.11,1.11,-4.54,2.27,0.18,0,54.75,0.23,-2.32
0,-0.68,0.66,1.32,1.32,-4.47,2.33,0.16,0,54.75,0.13,-2.31
0,-0.74,0.71,1.43,1.43,-3.94,2.29,0.06,0,54.75,0.06,-2.29
0,-0.72,0.73,1.46,1.46,-2.37,1.91,-0.43,0,54.75,-0.06,-2.27
0,-0.7,0.73,1.47,1.47,-0.1,1.08,-1.42,-2,54.75,-0.23,-2.26
0,-0.64,0.65,1.3,1.3,1.68,0.17,-2.43,-4,54.75,-0.34,-2.26
0,-0.54,0.6,1.19,1.19,2.82,-0.44,-3.04,-6,54.75,-0.33,-2.26
0,-0.48,0.5,1,1,3.48,-0.9,-3.46,-6,54.75,-0.29,-2.27
0,-0.44,0.46,0.91,0.91,2.95,-0.99,-3.45,-6,54.75,-0.18,-2.28
0,-0.46,0.44,0.89,0.89,1.23,-0.52,-2.8,-5,54.75,0.01,-2.28
0,-0.51,0.48,0.97,0.97,-0.9,0.32,-1.77,-3,54.75,0.2,-2.28
0,-0.63,0.57,1.15,1.15,-2.91,1.23,-0.73,-1,54.75,0.31,-2.27
0,-0.73,0.68,1.37,1.37,-4.5,2.06,0.16,0,54.75,0.36,-2.26
0,-0.83,0.79,1.57,1.57,-5.23,2.62,0.71,1,54.75,0.33,-2.24
0,-0.93,0.89,1.78,1.78,-5.14,2.82,0.82,1,54.75,0.22,-2.22
0,-0.97,0.94,1.89,1.89,-4.34,2.7,0.59,1,54.75,0.09,-2.2
0,-0.97,0.97,1.94,1.94,-2.62,2.21,-0.04,0,54.75,-0.07,-2.18
0,-0.94,0.96,1.92,1.92,-0.54,1.39,-1.01,-2,54.75,-0.23,-2.17
0,-0.88,0.93,1.86,1.86,1.21,0.59,-1.9,-3,54.75,-0.32,-2.16
0,-0.79,0.84,1.68,1.68,2.71,-0.12,-2.62,-5,54.75,-0.34,-2.16
0,-0.71,0.75,1.51,1.51,3.79,-0.74,-3.24,-6,54.75,-0.33,-2.17
0,-0.67,0.67,1.35,1.35,3.48,-1,-3.42,-6,54.75,-0.24,-2.17
0,-0.67,0.66,1.31,1.31,1.93,-0.59,-2.81,-5,54.75,-0.04,-2.18
0,-0.69,0.66,1.32,1.32,0.07,0.12,-1.92,-3,54.75,0.14,-2.18
0,-0.82,0.76,1.53,1.53,-2.07,0.99,-0.91,-1,54.75,0.27,-2.17
0,-0.94,0.88,1.76,1.76,-4.27,1.99,0.2,0,54.75,0.37,-2.16
0,-1.05,0.98,1.97,1.97,-5.85,2.86,1.13,2,54.75,0.41,-2.14
0,-1.14,1.12,2.24,2.24,-6.03,3.36,1.57,3,54.75,0.33,-2.12
0,-1.2,1.16,2.32,2.32,-4.71,3.12,1.16,2,54.75,0.13,-2.09
0,-1.23,1.24,2.48,2.48,-3.23,2.57,0.43,0,54.75,-0.07,-2.07
0,-1.21,1.23,2.45,2.45,-1.39,1.96,-0.28,0,54.75,-0.18,-2.06
0,-1.13,1.17,2.33,2.33,1.37,0.96,-1.43,-2,54.75,-0.34,-2.05
0,-1.04,1.08,2.17,2.17,3.33,-0.16,-2.66,-5,54.75,-0.45,-2.05
0,-0.94,1,2,2,3.86,-0.68,-3.1,-6,54.75,-0.37,-2.05
0,-0.86,0.89,1.78,1.78,4.05,-0.89,-3.19,-6,54.75,-0.25,-2.06
0,-0.85,0.86,1.72,1.72,3.11,-0.84,-3.04,-6,54.75,-0.13,-2.06
0,-0.88,0.85,1.7,1.7,0.59,-0.1,-2.07,-4,54.75,0.1,-2.07
0,-0.96,0.92,1.84,1.84,-1.88,1.04,-0.71,-1,54.75,0.31,-2.06
0,-1.06,0.99,1.99,1.99,-3.52,1.91,0.24,0,54.75,0.38,-2.05
0,-1.21,1.14,2.28,2.28,-4.71,2.56,0.88,1,54.75,0.35,-2.03
0,-1.32,1.26,2.52,2.52,-5.91,3.14,1.46,2,54.75,0.32,-2.01
0,-1.43,1.38,2.75,2.75,-6.22,3.61,1.9,3,54.75,0.28,-1.98
0,-1.49,1.45,2.91,2.91,-5.01,3.47,1.63,3,54.75,0.12,-1.96
0,-1.51,1.52,3.04,3.04,-3.43,2.89,0.87,1,54.75,-0.08,-1.93
0,-1.55,1.53,3.07,3.07,-2,2.32,0.23,0,54.75,-0.18,-1.91
0,-1.49,1.5,3.01,3.01,-0.06,1.64,-0.52,-1,54.75,-0.26,-1.9
0,-1.41,1.46,2.92,2.92,1.87,0.78,-1.47,-2,54.75,-0.35,-1.89
0,-1.34,1.37,2.74,2.74,3.15,0.06,-2.2,-4,54.75,-0.36,-1.89
0,-1.27,1.3,2.61,2.61,3.59,-0.36,-2.55,-5,54.75,-0.3,-1.89
0,-1.25,1.26,2.53,2.53,2.64,-0.31,-2.36,-4,54.75,-0.16,-1.9
0,-1.27,1.26,2.51,2.51,0.63,0.32,-1.51,-3,54.75,0.06,-1.9
0,-1.34,1.29,2.59,2.59,-1.46,1.21,-0.44,0,54.75,0.24,-1.89
0,-1.44,1.39,2.77,2.77,-3.32,2.08,0.53,1,54.75,0.33,-1.87
0,-1.55,1.48,2.96,2.96,-4.64,2.81,1.31,2,54.75,0.35,-1.85
0,-1.67,1.61,3.22,3.22,-5.42,3.32,1.8,3,54.75,0.3,-1.83
0,-1.74,1.7,3.4,3.4,-5.47,3.59,2.02,4,54.75,0.23,-1.8
0,-1.78,1.78,3.57,3.57,-4.34,3.44,1.74,3,54.75,0.08,-1.78
0,-1.82,1.81,3.62,3.62,-2.62,2.84,0.98,1,54.75,-0.1,-1.76
0,-1.79,1.81,3.61,3.61,-1.04,2.18,0.22,0,54.75,-0.21,-1.74
0,-1.74,1.76,3.51,3.51,0.8,1.48,-0.53,-1,54.75,-0.28,-1.73
0,-1.66,1.7,3.4,3.4,2.68,0.64,-1.43,-2,54.75,-0.36,-1.72
0,-1.58,1.61,3.21,3.21,3.58,-0.04,-2.11,-4,54.75,-0.35,-1.72
0,-1.54,1.58,3.15,3.15,3.09,-0.13,-2.07,-4,54.75,-0.22,-1.72
0,-1.54,1.52,3.04,3.04,1.92,0.2,-1.57,-3,54.75,-0.04,-1.72
0,-1.56,1.56,3.12,3.12,0.12,0.8,-0.81,-1,54.75,0.11,-1.71
0,-1.66,1.6,3.19,3.19,-2.12,1.68,0.25,0,54.75,0.27,-1.7
0,-1.74,1.68,3.37,3.37,-3.68,2.56,1.23,2,54.75,0.35,-1.69
0,-1.84,1.79,3.58,3.58,-4.34,3.06,1.7,3,54.75,0.3,-1.66
0,-1.9,1.87,3.74,3.74,-4.85,3.35,1.94,3,54.75,0.23,-1.64
0,-1.93,1.94,3.87,3.87,-4.21,3.45,1.98,3,54.75,0.15,-1.61
0,-1.95,1.95,3.9,3.9,-2.33,2.88,1.24,2,54.75,-0.05,-1.59
0,-1.95,1.95,3.9,3.9,-0.77,2.15,0.38,0,54.75,-0.2,-1.57
0,-1.87,1.91,3.81,3.81,0.86,1.54,-0.27,0,54.75,-0.25,-1.56
0,-1.82,1.85,3.7,3.7,2.81,0.72,-1.16,-2,54.75,-0.34,-1.55
0,-1.7,1.75,3.5,3.5,3.74,0.02,-1.87,-3,54.75,-0.34,-1.55
0,-1.66,1.7,3.4,3.4,3.51,-0.14,-1.93,-3,54.75,-0.23,-1.55
0,-1.65,1.66,3.31,3.31,2.17,0.13,-1.48,-2,54.75,-0.06,-1.55
0,-1.69,1.66,3.32,3.32,-0.04,0.88,-0.52,-1,55.05,0.14,-1.55
0,-1.75,1.72,3.44,3.44,-2.05,1.82,0.58,1,55.35,0.29,-1.53
0,-1.88,1.81,3.62,3.62,-3.58,2.58,1.4,2,55.95,0.33,-1.52
0,-1.98,1.92,3.84,3.84,-5.09,3.28,2.13,4,56.4,0.34,-1.49
0,-2.07,2.04,4.09,4.09,-5.79,3.88,2.74,5,57.6,0.32,-1.47
0,-2.15,2.11,4.23,4.23,-4.93,3.9,2.64,5,58.05,0.18,-1.44
0,-2.17,2.17,4.33,4.33,-3.34,3.4,1.96,3,58.95,-0.02,-1.41
0,-2.18,2.18,4.37,4.37,-1.5,2.74,1.18,2,59.4,-0.17,-1.39
0,-2.15,2.16,4.32,4.32,0.7,1.89,0.22,0,59.4,-0.3,-1.37
0,-2.02,2.09,4.17,4.17,2.55,0.99,-0.74,-1,59.4,-0.37,-1.36
0,-1.96,1.99,3.98,3.98,3.94,0.26,-1.48,-2,59.4,-0.38,-1.36
0,-1.9,1.9,3.81,3.81,4.25,-0.18,-1.85,-3,59.4,-0.31,-1.36
0,-1.86,1.86,3.72,3.72,3.31,-0.07,-1.58,-3,59.4,-0.15,-1.36
0,-1.89,1.88,3.75,3.75,1.53,0.49,-0.83,-1,59.4,0.04,-1.36
0,-1.96,1.92,3.85,3.85,-0.8,1.38,0.26,0,59.4,0.23,-1.35
0,-2.06,2.01,4.01,4.01,-3.21,2.41,1.44,2,59.4,0.36,-1.33
0,-2.16,2.11,4.21,4.21,-4.97,3.39,2.5,5,59.4,0.43,-1.31
0,-2.3,2.23,4.46,4.46,-5.55,3.92,2.99,5,59.4,0.35,-1.28
0,-2.38,2.35,4.7,4.7,-5.42,4.13,3.11,6,59.4,0.24,-1.25
0,-2.42,2.41,4.81,4.81,-4.1,3.86,2.7,5,59.4,0.06,-1.22
0,-2.43,2.44,4.87,4.87,-2.42,3.28,1.98,3,59.4,-0.1,-1.2
0,-2.37,2.41,4.82,4.82,-0.1,2.45,1.02,2,59.4,-0.25,-1.18
0,-2.31,2.34,4.67,4.67,2.18,1.43,-0.11,0,59.4,-0.38,-1.16
