遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-0.81,0.84,1.68,1.68,5.25,-1.55,-0.97,-1,61.05,-0.11,0.69
0,-0.74,0.76,1.52,1.52,4.16,-1.3,-0.65,-1,61.05,-0.02,0.68
0,-0.68,0.71,1.41,1.41,2.57,-0.81,-0.07,0,61.05,0.06,0.67
0,-0.73,0.71,1.42,1.42,0.5,-0.07,0.74,1,61.05,0.14,0.67
0,-0.84,0.76,1.53,1.53,-1.52,0.84,1.72,3,61.05,0.21,0.67
0,-0.95,0.89,1.78,1.78,-3.28,1.69,2.6,5,61.05,0.23,0.68
0,-1.04,1.01,2.03,2.03,-4.18,2.35,3.26,6,61.05,0.21,0.7
0,-1.08,1.08,2.16,2.16,-4.35,2.62,3.49,6,61.05,0.16,0.72
0,-1.08,1.09,2.18,2.18,-3.59,2.51,3.32,6,61.05,0.08,0.74
0,-1.06,1.07,2.15,2.15,-2.36,2.07,2.81,5,61.05,-0.01,0.75
0,-1.01,1.05,2.1,2.1,-0.41,1.42,2.09,4,61.05,-0.1,0.77
0,-0.95,0.99,1.98,1.98,1.62,0.55,1.14,2,61.05,-0.18,0.77
0,-0.83,0.88,1.76,1.76,3.31,-0.29,0.27,0,61.05,-0.21,0.77
0,-0.71,0.78,1.56,1.56,4.5,-0.99,-0.44,0,61.05,-0.21,0.77
0,-0.61,0.67,1.34,1.34,4.91,-1.38,-0.79,-1,61.05,-0.17,0.76
0,-0.5,0.55,1.1,1.1,4.74,-1.51,-0.87,-1,61.05,-0.11,0.74
0,-0.45,0.47,0.95,0.95,3.88,-1.4,-0.7,-1,61.05,-0.04,0.73
0,-0.47,0.43,0.86,0.86,2.33,-0.91,-0.13,0,61.05,0.05,0.73
0,-0.52,0.5,0.99,0.99,0.2,-0.13,0.72,1,61.05,0.13,0.72
0,-0.63,0.57,1.13,1.13,-1.74,0.77,1.7,3,61.05,0.2,0.73
0,-0.72,0.68,1.35,1.35,-3.83,1.67,2.64,5,61.05,0.23,0.74
0,-0.81,0.75,1.49,1.49,-4.88,2.4,3.39,6,61.05,0.23,0.76
0,-0.84,0.83,1.67,1.67,-5.14,2.73,3.68,7,61.05,0.17,0.77
0,-0.95,0.92,1.83,1.83,-4.28,2.63,3.51,7,61.05,0.08,0.79
0,-0.99,0.96,1.92,1.92,-3.12,2.29,3.1,6,61.05,-0.01,0.81
0,-0.92,0.97,1.94,1.94,-1.51,1.71,2.45,4,61.05,-0.09,0.83
0,-0.9,0.94,1.88,1.88,0.44,0.95,1.63,3,61.05,-0.16,0.84
0,-0.85,0.86,1.72,1.72,2.48,0.13,0.77,1,61.05,-0.2,0.84
0,-0.72,0.78,1.56,1.56,3.96,-0.72,-0.12,0,61.05,-0.23,0.83
0,-0.62,0.68,1.35,1.35,4.74,-1.23,-0.6,-1,61.05,-0.2,0.83
0,-0.57,0.59,1.18,1.18,4.85,-1.48,-0.81,-1,61.05,-0.14,0.82
0,-0.54,0.55,1.11,1.11,3.95,-1.36,-0.62,-1,61.05,-0.06,0.8
0,-0.55,0.53,1.06,1.06,2.42,-0.88,-0.05,0,61.05,0.03,0.8
0,-0.58,0.56,1.12,1.12,0.35,-0.12,0.8,1,61.05,0.12,0.79
0,-0.66,0.62,1.24,1.24,-1.78,0.78,1.77,3,61.05,0.19,0.8
0,-0.74,0.7,1.41,1.41,-3.86,1.71,2.76,5,61.05,0.24,0.81
0,-0.86,0.8,1.6,1.6,-5.21,2.51,3.58,7,61.05,0.24,0.83
0,-0.98,0.92,1.84,1.84,-5.37,2.91,3.94,7,61.05,0.19,0.85
0,-1.11,1.06,2.12,2.12,-4.8,2.9,3.87,7,61.05,0.09,0.87
0,-1.16,1.15,2.29,2.29,-3.65,2.64,3.54,7,61.05,0.01,0.89
0,-1.17,1.16,2.31,2.31,-1.68,2.03,2.85,5,61.05,-0.08,0.91
0,-1.15,1.16,2.33,2.33,0.84,1.12,1.86,3,61.05,-0.18,0.92
0,-1.09,1.14,2.28,2.28,3.31,0.05,0.72,1,61.05,-0.26,0.92
0,-1.02,1.04,2.08,2.08,5.12,-0.88,-0.24,0,61.05,-0.27,0.91
0,-0.92,0.96,1.91,1.91,6.47,-1.56,-0.9,-1,61.05,-0.25,0.9
0,-0.8,0.85,1.7,1.7,7.27,-2.13,-1.46,-2,61.05,-0.22,0.89
0,-0.69,0.74,1.47,1.47,6.93,-2.3,-1.57,-3,61.05,-0.14,0.87
0,-0.63,0.64,1.28,1.28,5.82,-2.07,-1.25,-2,61.05,-0.04,0.86
0,-0.59,0.59,1.18,1.18,4.15,-1.54,-0.64,-1,61.05,0.06,0.84
0,-0.6,0.58,1.17,1.17,2.07,-0.81,0.17,0,61.05,0.14,0.84
0,-0.63,0.61,1.23,1.23,-0.51,0.17,1.23,2,61.05,0.22,0.84
0,-0.72,0.66,1.32,1.32,-2.6,1.19,2.3,4,61.05,0.27,0.84
0,-0.79,0.76,1.51,1.51,-4.23,1.99,3.11,6,61.05,0.26,0.86
0,-0.89,0.86,1.71,1.71,-4.83,2.55,3.65,7,61.05,0.22,0.87
0,-0.95,0.92,1.85,1.85,-4.4,2.65,3.68,7,61.05,0.14,0.89
0,-0.95,0.96,1.92,1.92,-2.83,2.26,3.19,6,61.05,0.02,0.91
0,-0.91,0.91,1.82,1.82,-0.41,1.4,2.22,4,61.05,-0.1,0.92
0,-0.82,0.88,1.75,1.75,1.85,0.41,1.14,2,61.05,-0.2,0.93
0,-0.72,0.78,1.57,1.57,4.18,-0.59,0.09,0,61.05,-0.25,0.93
0,-0.59,0.65,1.3,1.3,5.84,-1.52,-0.87,-1,61.05,-0.26,0.92
0,-0.45,0.52,1.04,1.04,6.85,-2.15,-1.48,-2,61.05,-0.23,0.9
-0.06,-0.35,0.42,0.83,0.83,6.82,-2.48,-1.76,-3,61.05,-0.17,0.88
0,-0.22,0.28,0.56,0.56,5.96,-2.33,-1.53,-3,61.05,-0.07,0.87
0,-0.16,0.19,0.39,0.39,4.53,-2,-1.13,-2,61.05,0.02,0.85
0,-0.16,0.12,0.25,0.25,2.65,-1.35,-0.4,0,61.05,0.11,0.84
0,-0.23,0.18,0.37,0.37,0.11,-0.43,0.6,1,61.05,0.19,0.83
0,-0.33,0.26,0.52,0.52,-2.15,0.66,1.75,3,61.05,0.26,0.84
0,-0.41,0.37,0.74,0.74,-3.88,1.51,2.62,5,61.05,0.26,0.85
0,-0.49,0.45,0.9,0.9,-4.93,2.16,3.26,6,61.05,0.24,0.86
0,-0.54,0.52,1.03,1.03,-5.15,2.49,3.55,7,61.05,0.18,0.88
0,-0.57,0.56,1.11,1.11,-4.26,2.38,3.36,6,61.05,0.09,0.9
0,-0.6,0.61,1.21,1.21,-2.45,1.85,2.74,5,61.05,-0.03,0.91
0,-0.6,0.61,1.22,1.22,-0.38,1.06,1.86,3,61.05,-0.13,0.92
0,-0.53,0.58,1.16,1.16,1.81,0.19,0.92,1,61.05,-0.2,0.93
0,-0.45,0.51,1.02,1.02,3.99,-0.79,-0.12,0,61.05,-0.25,0.92
0,-0.33,0.39,0.77,0.77,5.5,-1.61,-0.95,-1,61.05,-0.25,0.91
0,-0.23,0.28,0.56,0.56,6.07,-2.15,-1.47,-2,61.05,-0.21,0.9
0,-0.14,0.19,0.38,0.38,5.68,-2.23,-1.48,-2,61.05,-0.13,0.88
0,-0.1,0.09,0.18,0.18,4.87,-2.05,-1.23,-2,61.05,-0.04,0.86
0,-0.07,0.08,0.17,0.17,3.15,-1.59,-0.69,-1,61.05,0.05,0.85
0,-0.1,0.09,0.18,0.18,1.13,-0.79,0.19,0,61.05,0.14,0.84
0,-0.14,0.12,0.23,0.23,-1.23,0.12,1.17,2,61.05,0.21,0.84
0,-0.22,0.15,0.3,0.3,-3.09,1.01,2.1,4,61.05,0.25,0.85
0,-0.32,0.27,0.54,0.54,-4.71,1.79,2.9,5,61.05,0.24,0.86
0,-0.46,0.39,0.77,0.77,-5.28,2.37,3.46,6,61.05,0.21,0.88
0,-0.55,0.51,1.02,1.02,-5,2.51,3.54,7,61.05,0.13,0.9
0,-0.61,0.6,1.2,1.2,-3.84,2.28,3.22,6,61.05,0.03,0.91
0,-0.6,0.61,1.21,1.21,-1.9,1.68,2.55,5,61.05,-0.06,0.93
0,-0.57,0.58,1.16,1.16,0.61,0.72,1.48,2,61.05,-0.17,0.93
0,-0.51,0.54,1.08,1.08,2.92,-0.28,0.42,0,61.05,-0.24,0.93
0,-0.42,0.47,0.95,0.95,4.72,-1.19,-0.53,-1,61.05,-0.26,0.93
0,-0.32,0.39,0.78,0.78,5.59,-1.81,-1.13,-2,61.05,-0.23,0.91
0,-0.23,0.26,0.52,0.52,5.84,-2.08,-1.35,-2,61.05,-0.16,0.9
0,-0.11,0.19,0.38,0.38,5.12,-2.09,-1.3,-2,61.05,-0.09,0.88
0,-0.04,0.09,0.18,0.18,3.87,-1.78,-0.91,-1,61.05,0,0.87
0,-0.01,0.01,0.01,0.01,1.89,-1.14,-0.18,0,61.05,0.1,0.86
0,-0.07,0.01,0.02,0.02,-0.22,-0.34,0.69,1,61.05,0.17,0.86
0,-0.16,0.1,0.21,0.21,-2.31,0.62,1.7,3,61.05,0.23,0.86
-0.06,-0.28,0.22,0.45,0.45,-3.98,1.43,2.54,5,61.05,0.24,0.87
-0.06,-0.39,0.25,0.51,0.51,-4.96,2.08,3.19,6,61.05,0.23,0.88
-0.06,-0.44,0.35,0.7,0.7,-4.99,2.3,3.36,6,61.05,0.16,0.9
-0.06,-0.47,0.4,0.8,0.8,-4.03,2.17,3.15,6,61.05,0.07,0.92
-0.06,-0.48,0.42,0.83,0.83,-2.48,1.66,2.55,5,61.05,-0.03,0.93
-0.06,-0.47,0.41,0.83,0.83,-0.41,0.94,1.76,3,61.05,-0.12,0.94
-0.06,-0.46,0.41,0.82,0.82,1.69,0.04,0.78,1,61.05,-0.2,0.94
-0.06,-0.4,0.37,0.75,0.75,3.26,-0.7,0.02,0,61.05,-0.22,0.94
-0.06,-0.3,0.29,0.58,0.58,4.44,-1.35,-0.63,-1,61.05,-0.21,0.93
-0.06,-0.2,0.19,0.38,0.38,4.96,-1.75,-1.01,-2,61.05,-0.17,0.91
-0.06,-0.17,0.11,0.22,0.22,4.78,-1.92,-1.13,-2,61.05,-0.12,0.9
-0.06,-0.11,0.05,0.11,0.11,3.63,-1.67,-0.8,-1,61.05,-0.03,0.89
-0.06,-0.05,0.02,0.04,0.04,1.93,-1.14,-0.19,0,61.05,0.06,0.88
-0.06,-0.05,-0.03,-0.06,-0.06,0.06,-0.41,0.61,1,61.05,0.15,0.87
-0.06,-0.11,0.01,0.01,0.01,-2.09,0.4,1.47,2,61.05,0.2,0.87
-0.06,-0.25,0.12,0.23,0.23,-3.75,1.3,2.41,4,61.05,0.23,0.88
-0.06,-0.37,0.26,0.53,0.53,-4.91,1.97,3.09,6,61.05,0.22,0.9
-0.06,-0.47,0.37,0.73,0.73,-5.12,2.34,3.42,6,61.05,0.17,0.91
-0.06,-0.48,0.42,0.84,0.84,-4.62,2.34,3.37,6,61.05,0.09,0.93
-0.06,-0.47,0.43,0.87,0.87,-3.11,1.91,2.84,5,61.05,-0.01,0.95
-0.06,-0.47,0.4,0.8,0.8,-1.1,1.2,2.06,4,61.05,-0.1,0.96
-0.06,-0.42,0.39,0.79,0.79,0.98,0.32,1.1,2,61.05,-0.18,0.96
-0.06,-0.34,0.32,0.64,0.64,2.99,-0.55,0.19,0,61.05,-0.22,0.96
-0.06,-0.24,0.23,0.46,0.46,4.52,-1.35,-0.64,-1,61.05,-0.24,0.95
-0.06,-0.12,0.13,0.27,0.27,5.27,-1.9,-1.17,-2,61.05,-0.21,0.94
-0.06,-0.03,0.02,0.04,0.04,5.11,-2.11,-1.33,-2,61.05,-0.14,0.92
-0.06,0.04,-0.07,-0.14,-0.14,4.15,-1.92,-1.06,-2,61.05,-0.04,0.91
-0.06,0.05,-0.08,-0.17,-0.17,2.58,-1.46,-0.53,-1,61.05,0.04,0.89
-0.06,0.02,-0.09,-0.17,-0.17,0.63,-0.71,0.31,0,61.05,0.13,0.89
-0.06,-0.04,-0.06,-0.12,-0.12,-1.54,0.13,1.21,2,61.05,0.19,0.89
-0.06,-0.09,0,-0.01,-0.01,-3.43,1.02,2.15,4,61.05,0.23,0.89
-0.06,-0.17,0.09,0.18,0.18,-4.6,1.72,2.85,5,61.05,0.23,0.9
-0.06,-0.29,0.17,0.34,0.34,-4.87,2.06,3.16,6,61.05,0.17,0.92
-0.06,-0.33,0.24,0.48,0.48,-4.56,2.13,3.17,6,61.05,0.1,0.93
-0.06,-0.36,0.28,0.57,0.57,-3.41,1.84,2.81,5,61.05,0.02,0.95
-0.06,-0.33,0.3,0.6,0.6,-1.84,1.32,2.21,4,61.05,-0.07,0.96
-0.06,-0.29,0.24,0.48,0.48,0.15,0.54,1.36,2,61.05,-0.14,0.97
-0.06,-0.16,0.16,0.32,0.32,1.88,-0.28,0.5,0,61.05,-0.19,0.97
-0.06,-0.06,0.06,0.12,0.12,3.89,-1.13,-0.39,0,61.05,-0.22,0.96
-0.06,0.07,-0.05,-0.1,-0.1,4.75,-1.83,-1.1,-2,61.05,-0.22,0.95
-0.06,0.19,-0.19,-0.37,-0.37,4.8,-2.08,-1.3,-2,61.05,-0.15,0.93
-0.06,0.21,-0.25,-0.5,-0.5,3.96,-2.03,-1.19,-2,61.05,-0.07,0.92
-0.06,0.17,-0.27,-0.55,-0.55,2.48,-1.51,-0.57,-1,61.05,0.03,0.9
-0.06,0.1,-0.2,-0.4,-0.4,0.19,-0.74,0.28,0,61.05,0.12,0.9
-0.06,0,-0.13,-0.25,-0.25,-2.21,0.31,1.42,2,61.05,0.21,0.9
0,-0.05,-0.03,-0.06,-0.06,-4.48,1.32,2.49,4,61.05,0.26,0.9
0,-0.15,0.08,0.16,0.16,-5.55,2.14,3.32,6,61.05,0.25,0.92
0,-0.23,0.18,0.36,0.36,-6.04,2.51,3.64,7,61.05,0.19,0.94
0,-0.35,0.32,0.63,0.63,-5.49,2.57,3.64,7,61.05,0.11,0.96
0,-0.45,0.4,0.79,0.79,-4.34,2.33,3.33,6,61.05,0.02,0.97
0.06,-0.49,0.47,0.93,0.93,-2.79,1.81,2.72,5,61.05,-0.07,0.99
0.12,-0.53,0.57,1.15,1.15,-0.9,1.21,2.06,4,61.05,-0.14,1
0.66,-0.5,0.86,1.72,1.72,1.18,0.66,1.47,2,61.05,-0.19,1
1.86,-0.41,1.12,2.23,2.23,3.16,0,0.77,1,61.05,-0.24,1.01
2.58,-0.33,2.62,5.24,5.24,4.45,0.51,1.28,2,61.05,-0.24,1.01
3.84,-0.26,2.87,5.74,5.74,4.92,0.4,1.23,2,61.05,-0.19,1.01
4.14,-0.19,4.37,8.73,8.73,4.43,1.58,2.49,4,61.05,-0.11,1.02
5.34,-0.16,5.23,10.45,10.45,3.49,2.58,3.59,7,61.05,-0.02,1.03
6.18,-0.17,5.52,11.04,11.04,2.2,3.26,4.37,8,61.05,0.05,1.06
6.6,-0.2,6.6,13.2,13.2,1.07,4.65,5.85,11,61.05,0.1,1.09
7.38,-0.2,6.81,13.62,13.62,0.05,5.23,6.47,12,61.05,0.12,1.13
7.62,-0.21,7.83,15.67,15.67,-0.19,6.35,7.63,15,61.05,0.11,1.17
8.58,-0.2,8.54,17.08,17.08,0.23,6.83,8.11,16,61.05,0.06,1.22
9.36,-0.09,8.73,17.47,17.47,0.99,6.79,8.06,16,61.05,0,1.27
9.6,0,9.6,19.19,19.19,3.32,6.89,8.13,16,61.05,-0.08,1.32
10.32,0.16,9.52,19.03,19.03,5.96,5.74,6.9,13,61.05,-0.2,1.37
10.62,0.45,10.35,20.7,20.7,8.82,5.37,6.51,13,61.05,-0.27,1.41
11.52,0.81,10.71,21.42,21.42,13.35,4.24,5.32,10,61.05,-0.36,1.44
12.36,1.3,10.49,20.98,20.98,18.64,1.95,2.89,5,61.05,-0.52,1.46
12.66,1.76,10.96,21.92,21.92,22.59,0.46,1.35,2,61.05,-0.57,1.47
13.2,2.41,10.58,21.17,21.17,26.33,-1.25,-0.33,0,61.05,-0.54,1.46
13.44,3.1,10.7,21.39,21.39,31.27,-2.96,-2.1,-4,61.05,-0.58,1.44
13.92,3.84,10.34,20.67,20.67,34.49,-5.02,-4.21,-8,61.05,-0.59,1.41
14.16,4.61,9.68,19.35,19.35,36.26,-6.4,-5.5,-11,61.05,-0.47,1.36
14.28,5.35,9.32,18.64,18.64,37.22,-7.36,-6.43,-12,61.05,-0.38,1.31
14.16,6.02,8.58,17.16,17.16,37.02,-7.97,-6.95,-13,61.05,-0.23,1.25
14.1,6.71,7.74,15.47,15.47,35.42,-8.42,-7.33,-14,61.05,-0.1,1.19
13.38,7.33,6.68,13.35,13.35,32.65,-8.3,-7.09,-14,61.05,0.08,1.13
12.96,7.85,5.35,10.7,10.7,29.27,-8.12,-6.83,-13,61.05,0.22,1.07
8.4,8.29,2.47,4.93,6.22,24.93,-8.4,-7.04,-14,61.05,0.35,1.02
-1.56,8.6,-0.04,-0.09,-0.09,20.07,-9.06,-7.64,-15,61.05,0.47,0.95
-0.66,8.79,-9.36,-18.71,-8.09,15.13,-10.25,-8.8,-17,61.05,0.57,0.88
0,8.91,-8.87,-17.74,-16.09,10.6,-11.57,-10.16,-20,61.05,0.6,0.81
-0.06,8.96,-8.99,-17.99,-17.99,5.78,-10.5,-9.16,-18,61.05,0.62,0.73
-0.06,8.93,-9.03,-18.06,-18.06,0.75,-8.5,-7.18,-14,61.05,0.66,0.66
-0.06,8.83,-8.96,-17.92,-17.92,-2.95,-6.65,-5.41,-10,61.05,0.64,0.6
-0.06,8.55,-8.75,-17.51,-17.51,-6.01,-5.22,-4.09,-8,61.05,0.56,0.56
-0.06,8.39,-8.52,-17.05,-17.05,-9.29,-3.75,-2.7,-5,61.05,0.52,0.53
-0.06,8.19,-8.34,-16.67,-16.67,-10.93,-2.47,-1.49,-2,61.05,0.47,0.51
-0.06,8.08,-8.22,-16.44,-16.44,-9.6,-2.35,-1.58,-3,61.05,0.28,0.49
-0.06,7.96,-8.07,-16.14,-16.14,-7.3,-3.08,-2.57,-5,61.05,0.05,0.47
-0.06,7.9,-7.98,-15.96,-15.96,-4.83,-3.91,-3.56,-7,61.05,-0.1,0.44
-0.06,7.94,-7.96,-15.93,-15.93,-1.19,-5.12,-4.94,-9,61.05,-0.23,0.41
-0.06,8.03,-8.04,-16.08,-16.08,2.8,-6.78,-6.79,-13,61.05,-0.37,0.36
-0.06,8.19,-8.18,-16.36,-16.36,5.92,-8.33,-8.45,-16,61.05,-0.42,0.3
-0.06,8.34,-8.33,-16.65,-16.65,7.5,-9.46,-9.62,-19,61.05,-0.39,0.23
-0.06,8.43,-8.45,-16.9,-16.9,6.95,-9.75,-9.85,-19,61.05,-0.26,0.16
-0.06,8.44,-8.52,-17.03,-17.03,4.62,-9.21,-9.18,-18,61.05,-0.07,0.09
-0.06,8.37,-8.46,-16.93,-16.93,0.73,-7.92,-7.75,-15,61.05,0.14,0.03
-0.06,8.22,-8.37,-16.74,-16.74,-3.98,-6.04,-5.72,-11,61.05,0.34,-0.02
-0.06,8.02,-8.18,-16.37,-16.37,-7.59,-4.16,-3.77,-7,61.05,0.44,-0.06
-0.06,7.78,-7.96,-15.92,-15.92,-9.86,-2.81,-2.47,-4,61.05,0.43,-0.08
-0.06,7.56,-7.73,-15.46,-15.46,-11.12,-1.96,-1.71,-3,61.05,0.35,-0.1
-0.06,7.41,-7.55,-15.1,-15.1,-11.33,-1.46,-1.32,-2,61.05,0.26,-0.11
-0.06,7.28,-7.4,-14.8,-14.8,-9.69,-1.63,-1.64,-3,61.05,0.11,-0.12
-0.06,7.16,-7.26,-14.52,-14.52,-7.03,-2.47,-2.68,-5,61.05,-0.07,-0.14
-0.06,7.14,-7.2,-14.4,-14.4,-3.97,-3.5,-3.85,-7,61.05,-0.19,-0.16
-0.06,7.23,-7.25,-14.5,-14.5,0.02,-4.98,-5.5,-10,61.05,-0.32,-0.2
-0.06,7.37,-7.36,-14.71,-14.71,3.83,-6.71,-7.37,-14,61.05,-0.42,-0.24
-0.06,7.53,-7.51,-15.02,-15.02,6.46,-8.13,-8.86,-17,61.05,-0.43,-0.3
-0.06,7.68,-7.65,-15.31,-15.31,7.3,-8.98,-9.71,-19,61.05,-0.36,-0.37
-0.06,7.78,-7.78,-15.56,-15.56,6.56,-9.07,-9.72,-19,61.05,-0.21,-0.44
-0.06,7.79,-7.87,-15.75,-15.75,4.07,-8.5,-9.04,-18,61.05,-0.03,-0.5
-0.06,7.7,-7.82,-15.64,-15.64,-0.32,-7.12,-7.5,-15,61.05,0.17,-0.56
-0.06,7.5,-7.68,-15.36,-15.36,-5.46,-4.94,-5.15,-10,61.05,0.39,-0.6
-0.06,7.33,-7.46,-14.92,-14.92,-9.15,-2.96,-3.1,-6,61.05,0.49,-0.63
-0.06,7.04,-7.27,-14.53,-14.53,-11.19,-1.68,-1.87,-3,61.05,0.45,-0.64
-0.06,6.72,-6.91,-13.82,-13.82,-13.12,-0.7,-0.98,-1,61.05,0.37,-0.65
-0.06,6.41,-6.62,-13.25,-13.25,-14.66,0.34,0.02,0,61.05,0.33,-0.65
-0.06,6.15,-6.36,-12.72,-12.72,-13.96,0.76,0.34,0,61.05,0.23,-0.64
-0.06,5.93,-6.08,-12.17,-12.17,-12.33,0.38,-0.22,0,61.05,0.05,-0.64
-0.06,5.78,-5.89,-11.78,-11.78,-10.11,-0.16,-0.87,-1,61.05,-0.07,-0.64
-0.06,5.71,-5.78,-11.56,-11.56,-7.13,-1.17,-2.01,-4,61.05,-0.2,-0.65
-0.06,5.71,-5.78,-11.55,-11.55,-3.65,-2.43,-3.39,-6,61.05,-0.3,-0.66
-0.06,5.76,-5.79,-11.59,-11.59,-0.08,-3.9,-4.98,-9,61.05,-0.38,-0.69
-0.06,5.85,-5.85,-11.71,-11.71,3.13,-5.32,-6.47,-12,61.05,-0.42,-0.73
-0.06,5.99,-5.98,-11.96,-11.96,5.35,-6.54,-7.72,-15,61.05,-0.41,-0.77
-0.06,6.08,-6.1,-12.19,-12.19,5.96,-7.24,-8.39,-16,61.05,-0.33,-0.83
-0.06,6.1,-6.16,-12.32,-12.32,4.58,-7.13,-8.18,-16,61.05,-0.17,-0.88
-0.06,6.08,-6.17,-12.34,-12.34,1.31,-6.17,-7.06,-14,61.05,0.04,-0.93
-0.06,5.97,-6.08,-12.17,-12.17,-2.33,-4.67,-5.41,-10,61.05,0.22,-0.97
-0.06,5.77,-5.93,-11.87,-11.87,-6.14,-3.05,-3.7,-7,61.05,0.35,-0.99
-0.06,5.53,-5.72,-11.44,-11.44,-10.06,-1.35,-1.93,-3,61.05,0.42,-1.01
-0.06,5.25,-5.45,-10.91,-10.91,-12.93,0.35,-0.2,0,61.05,0.46,-1.01
-0.06,4.94,-5.17,-10.35,-10.35,-14.02,1.31,0.69,1,61.05,0.38,-1
-0.06,4.62,-4.82,-9.64,-9.64,-14.51,1.84,1.11,2,61.05,0.26,-0.99
-0.06,4.37,-4.56,-9.11,-9.11,-14.61,2.25,1.46,2,61.05,0.18,-0.97
-0.06,4.16,-4.33,-8.66,-8.66,-13.18,2.15,1.26,2,61.05,0.07,-0.95
-0.06,3.96,-4.12,-8.23,-8.23,-11.05,1.57,0.56,1,61.05,-0.07,-0.94
-0.06,3.82,-3.95,-7.89,-7.89,-8.25,0.75,-0.36,0,61.05,-0.17,-0.94
-0.06,3.82,-3.85,-7.71,-7.71,-4.98,-0.41,-1.63,-3,61.05,-0.28,-0.94
-0.06,3.89,-3.88,-7.77,-7.77,-1.02,-1.91,-3.23,-6,61.05,-0.38,-0.95
-0.06,4.03,-4,-8,-8,2.18,-3.47,-4.87,-9,61.05,-0.43,-0.97
-0.06,4.13,-4.15,-8.29,-8.29,4.62,-4.74,-6.16,-12,61.05,-0.42,-1
-0.06,4.25,-4.27,-8.54,-8.54,5.79,-5.54,-6.93,-13,61.05,-0.35,-1.04
-0.06,4.29,-4.32,-8.63,-8.63,5.4,-5.84,-7.17,-14,61.05,-0.24,-1.09
-0.06,4.25,-4.35,-8.69,-8.69,2.79,-5.16,-6.33,-12,61.05,-0.04,-1.13
-0.06,4.18,-4.3,-8.61,-8.61,-0.5,-3.92,-4.94,-9,61.05,0.14,-1.16
-0.06,4.02,-4.14,-8.28,-8.28,-4.35,-2.39,-3.29,-6,61.05,0.28,-1.18
-0.06,3.76,-3.95,-7.9,-7.9,-8.39,-0.56,-1.34,-2,61.05,0.41,-1.19
-0.06,3.48,-3.7,-7.4,-7.4,-11.18,1,0.25,0,61.05,0.43,-1.18
-0.06,3.17,-3.37,-6.75,-6.75,-13.69,2.27,1.5,2,61.05,0.4,-1.17
-0.06,2.86,-3.07,-6.13,-6.13,-15.61,3.49,2.72,5,61.05,0.38,-1.15
-0.06,2.51,-2.74,-5.47,-5.47,-16.21,4.19,3.36,6,61.05,0.28,-1.12
-0.06,2.24,-2.43,-4.86,-4.86,-16.36,4.65,3.76,7,61.05,0.2,-1.08
-0.06,1.98,-2.15,-4.31,-4.31,-14.95,4.58,3.61,7,61.05,0.08,-1.05
-0.06,1.76,-1.93,-3.86,-3.86,-12.69,4.04,2.97,5,61.05,-0.06,-1.02
-0.06,1.6,-1.72,-3.44,-3.44,-9.5,3.09,1.91,3,61.05,-0.19,-0.99
-0.06,1.56,-1.63,-3.25,-3.25,-5.61,1.76,0.47,0,61.05,-0.31,-0.98
-0.06,1.59,-1.65,-3.29,-3.29,-1.17,0.04,-1.36,-2,61.05,-0.43,-0.97
-0.06,1.71,-1.7,-3.41,-3.41,2.71,-1.72,-3.2,-6,61.05,-0.5,-0.98
-0.06,1.85,-1.83,-3.67,-3.67,5.53,-3.18,-4.67,-9,61.05,-0.49,-1
-0.06,1.97,-1.97,-3.94,-3.94,6.86,-4.14,-5.58,-11,61.05,-0.41,-1.03
-0.06,2.03,-2.08,-4.16,-4.16,6.74,-4.45,-5.79,-11,61.05,-0.27,-1.07
-0.06,2.08,-2.12,-4.23,-4.23,4.95,-4.11,-5.32,-10,61.05,-0.11,-1.1
-0.06,2.02,-2.11,-4.22,-4.22,1.96,-3.13,-4.19,-8,61.05,0.07,-1.12
-0.06,1.88,-2.02,-4.04,-4.04,-1.93,-1.64,-2.53,-5,61.05,0.25,-1.14
-0.06,1.69,-1.85,-3.7,-3.7,-5.7,0.06,-0.71,-1,61.05,0.37,-1.14
-0.06,1.4,-1.63,-3.25,-3.25,-9.18,1.68,0.97,1,61.05,0.42,-1.13
-0.06,1.11,-1.33,-2.66,-2.66,-12.37,3.3,2.63,5,61.05,0.45,-1.11
-0.06,0.81,-1.02,-2.05,-2.05,-14.04,4.54,3.86,7,61.05,0.4,-1.08
-0.06,0.48,-0.71,-1.42,-1.42,-14.71,5.2,4.46,8,61.05,0.3,-1.04
-0.06,0.16,-0.4,-0.79,-0.79,-14.62,5.61,4.81,9,61.05,0.2,-1
-0.06,-0.03,-0.12,-0.24,-0.24,-13.54,5.58,4.71,9,61.05,0.08,-0.96
-0.06,-0.22,0.08,0.17,0.17,-11.15,5.06,4.09,8,61.05,-0.05,-0.92
-0.06,-0.38,0.23,0.45,0.45,-7.98,4.03,2.95,5,61.05,-0.19,-0.89
-0.06,-0.41,0.35,0.7,0.7,-4.67,2.83,1.67,3,61.05,-0.3,-0.87
-0.06,-0.37,0.36,0.72,0.72,-0.55,1.35,0.11,0,61.05,-0.39,-0.85
-0.06,-0.31,0.28,0.57,0.57,3.11,-0.34,-1.66,-3,61.05,-0.46,-0.85
