遥控器 Pitch 目标角度,当前 Pitch 实际角度,外环角度误差,外环原始输出角速度,斜坡后的最终角速度目标,当前 Pitch 角速度,角速度内环 P 项输出,角速度内环最终输出,电机差动量,油门,D项输出,I项输出
0,-0.11,0.13,0.26,0.26,-0.77,0.55,0.73,1,34.35,0.03,0.14
0,-0.1,0.11,0.22,0.22,0.21,0.22,0.31,0,34.35,-0.06,0.15
0,-0.05,0.07,0.14,0.14,1.2,-0.24,-0.23,0,34.5,-0.13,0.14
0,-0.02,0.03,0.07,0.07,1.68,-0.58,-0.59,-1,34.5,-0.15,0.14
0,0,0.02,0.03,0.03,1.43,-0.65,-0.61,-1,34.5,-0.1,0.14
0,-0.02,0.01,0.01,0.01,0.56,-0.41,-0.27,0,34.5,0,0.14
0,-0.07,0.03,0.06,0.06,-0.46,0,0.23,0,34.5,0.09,0.14
0,-0.1,0.08,0.16,0.16,-1.41,0.45,0.74,1,34.65,0.15,0.14
0,-0.14,0.13,0.27,0.27,-1.83,0.79,1.09,2,34.8,0.16,0.14
0,-0.16,0.15,0.3,0.3,-1.49,0.82,1.07,2,34.95,0.1,0.15
0,-0.14,0.15,0.3,0.3,-0.44,0.53,0.67,1,35.25,-0.01,0.15
0,-0.09,0.12,0.24,0.24,0.89,0,0.02,0,35.4,-0.13,0.15
0,-0.05,0.07,0.14,0.14,1.84,-0.52,-0.56,-1,35.55,-0.19,0.15
0,-0.02,0.03,0.06,0.06,2,-0.78,-0.81,-1,35.7,-0.16,0.14
0,-0.01,0,0,0,1.3,-0.71,-0.64,-1,35.85,-0.07,0.14
0,-0.04,0.02,0.03,0.03,0.04,-0.27,-0.07,0,36.15,0.06,0.14
0,-0.08,0.06,0.13,0.13,-1.25,0.3,0.59,1,36.45,0.16,0.14
0,-0.13,0.11,0.22,0.22,-2.21,0.82,1.17,2,36.6,0.21,0.14
0,-0.17,0.15,0.3,0.3,-2.19,1.06,1.37,2,36.75,0.17,0.15
0,-0.17,0.17,0.34,0.34,-1.32,0.86,1.06,2,36.75,0.05,0.15
0,-0.13,0.15,0.31,0.31,0.05,0.4,0.48,0,36.9,-0.08,0.15
0,-0.08,0.11,0.22,0.22,1.52,-0.25,-0.29,0,36.9,-0.19,0.15
0,-0.03,0.07,0.13,0.13,2.14,-0.73,-0.8,-1,37.05,-0.22,0.15
0,-0.01,0.02,0.04,0.04,2,-0.84,-0.84,-1,36.9,-0.14,0.15
0,-0.02,0.01,0.02,0.02,1.11,-0.66,-0.56,-1,37.05,-0.04,0.14
0,-0.07,0.04,0.08,0.08,-0.47,-0.11,0.13,0,37.65,0.1,0.14
0,-0.13,0.09,0.19,0.19,-1.85,0.57,0.93,1,37.95,0.21,0.14
0,-0.17,0.16,0.31,0.31,-2.41,1.03,1.39,2,37.95,0.22,0.15
0,-0.2,0.19,0.39,0.39,-2.07,1.09,1.38,2,38.1,0.14,0.15
0,-0.19,0.19,0.39,0.39,-0.91,0.79,0.96,1,38.1,0.01,0.16
0,-0.13,0.16,0.33,0.33,0.76,0.16,0.18,0,38.1,-0.14,0.16
0,-0.08,0.1,0.2,0.2,2.05,-0.52,-0.59,-1,38.25,-0.23,0.16
0,-0.02,0.05,0.1,0.1,2.5,-0.91,-0.98,-1,38.25,-0.22,0.15
0,-0.01,0.02,0.03,0.03,2.05,-0.94,-0.92,-1,38.4,-0.13,0.15
0,-0.03,0.02,0.04,0.04,0.76,-0.58,-0.43,0,38.4,0.01,0.15
0,-0.08,0.05,0.11,0.11,-1,0.1,0.4,0,38.55,0.16,0.15
0,-0.13,0.1,0.2,0.2,-2.07,0.74,1.13,2,38.85,0.24,0.15
0,-0.18,0.16,0.31,0.31,-2.32,1.04,1.39,2,38.85,0.2,0.15
0,-0.19,0.19,0.39,0.39,-1.84,1.03,1.29,2,38.85,0.11,0.16
0,-0.15,0.18,0.35,0.35,-0.42,0.64,0.77,1,39,-0.03,0.16
0,-0.09,0.13,0.25,0.25,1.48,-0.11,-0.14,0,39,-0.18,0.16
0,-0.03,0.06,0.13,0.13,2.77,-0.85,-0.97,-1,39.15,-0.27,0.16
0,0,0.01,0.02,0.02,2.79,-1.17,-1.24,-2,39.15,-0.22,0.15
0,0.01,-0.02,-0.03,-0.03,1.82,-0.97,-0.9,-1,39.15,-0.08,0.15
0,-0.03,0.01,0.01,0.01,0.3,-0.44,-0.22,0,39.3,0.07,0.15
0,-0.08,0.06,0.11,0.11,-1.52,0.29,0.64,1,39.6,0.21,0.15
0,-0.15,0.12,0.24,0.24,-2.82,1.02,1.45,2,39.6,0.28,0.15
0,-0.17,0.17,0.34,0.34,-2.81,1.34,1.72,3,39.9,0.23,0.15
0,-0.19,0.19,0.38,0.38,-1.57,1.07,1.3,2,39.9,0.07,0.16
0,-0.15,0.17,0.34,0.34,0.11,0.43,0.49,0,39.9,-0.11,0.16
0,-0.07,0.11,0.22,0.22,1.78,-0.29,-0.35,0,40.05,-0.22,0.16
0,0.01,0.02,0.04,0.04,3.2,-1.01,-1.14,-2,40.05,-0.28,0.16
0,0.05,-0.04,-0.08,-0.08,3.4,-1.43,-1.54,-3,40.2,-0.26,0.15
0,0.05,-0.06,-0.12,-0.12,2.03,-1.2,-1.14,-2,40.2,-0.09,0.15
0,0.01,-0.03,-0.07,-0.07,-0.17,-0.42,-0.15,0,40.2,0.13,0.14
0,-0.07,0.03,0.07,0.07,-2.26,0.54,0.98,1,40.2,0.29,0.15
0,-0.14,0.11,0.21,0.21,-3.37,1.28,1.76,3,40.2,0.33,0.15
